,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
27,0022300327,1610612755,PHI,Philadelphia,1627788,Furkan Korkmaz,Furkan,,,6.000000:31,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,-6.0
0,0022300328,1610612754,IND,Indiana,1627741,Buddy Hield,Buddy,F,,27.000000:24,4.0,14.0,0.286,3.0,11.0,0.273,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,11.0,-15.0
1,0022300328,1610612754,IND,Indiana,1630167,Obi Toppin,Obi,F,,26.000000:23,6.0,8.0,0.75,2.0,3.0,0.667,2.0,3.0,0.667,1.0,4.0,5.0,2.0,0.0,0.0,1.0,2.0,16.0,-11.0
2,0022300328,1610612754,IND,Indiana,1626167,Myles Turner,Myles,C,,19.000000:50,2.0,10.0,0.2,1.0,4.0,0.25,1.0,2.0,0.5,2.0,2.0,4.0,1.0,0.0,3.0,1.0,1.0,6.0,-17.0
3,0022300328,1610612754,IND,Indiana,1628971,Bruce Brown,Bruce,G,,22.000000:59,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,4.0,-5.0
4,0022300328,1610612754,IND,Indiana,1630169,Tyrese Haliburton,Tyrese,G,,27.000000:43,7.0,17.0,0.412,2.0,6.0,0.333,3.0,3.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,4.0,2.0,19.0,-18.0
5,0022300328,1610612754,IND,Indiana,1631097,Bennedict Mathurin,Bennedict,,,21.000000:49,4.0,9.0,0.444,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,13.0,-14.0
6,0022300328,1610612754,IND,Indiana,1630174,Aaron Nesmith,Aaron,,,23.000000:59,4.0,10.0,0.4,3.0,8.0,0.375,1.0,3.0,0.333,2.0,1.0,3.0,1.0,2.0,1.0,0.0,5.0,12.0,-6.0
7,0022300328,1610612754,IND,Indiana,1630543,Isaiah Jackson,Isaiah,,,19.000000:53,10.0,13.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,13.0,1.0,0.0,1.0,1.0,5.0,20.0,0.0
8,0022300328,1610612754,IND,Indiana,204456,T.J. McConnell,T.J.,,,19.000000:39,4.0,10.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,9.0,1.0,0.0,2.0,0.0,9.0,-1.0
9,0022300328,1610612754,IND,Indiana,1641767,Ben Sheppard,Ben,,,8.000000:38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0
10,0022300328,1610612754,IND,Indiana,1641716,Jarace Walker,Jarace,,,13.000000:21,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0
11,0022300328,1610612754,IND,Indiana,1629670,Jordan Nwora,Jordan,,,4.000000:11,2.0,3.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0
12,0022300328,1610612754,IND,Indiana,1631131,Oscar Tshiebwe,Oscar,,,4.000000:11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
